filename,true_label,prediction,confidence,snr,prob_bpsk,prob_qpsk,prob_8psk,prob_16qam,prob_64qam,fused_prediction,fused_confidence,fused_correct
16QAM_SNR0_ID108.npy,16QAM,64QAM,0.5454681966297591,0.0,0.0370774018725945,0.0336985327482708,0.0297493740186389,0.3540064947307366,0.5454681966297591,16QAM,0.5278457472973835,1
16QAM_SNR0_ID109.npy,16QAM,16QAM,0.7061922842942625,0.0,0.0322499312592264,0.1833435231729381,0.0205173937769276,0.7061922842942625,0.0576968674966452,16QAM,0.58689702000552,1
16QAM_SNR0_ID11.npy,16QAM,16QAM,0.5122378920261893,0.0,0.0155994897002097,0.0139279281092213,0.0104154222807614,0.5122378920261893,0.4478192678836181,16QAM,0.6411818229658159,1
16QAM_SNR0_ID110.npy,16QAM,16QAM,0.6977286083844361,0.0,0.027357276550754,0.2013411976809614,0.0194305050112979,0.6977286083844361,0.0541424123725504,16QAM,0.578712086948951,1
16QAM_SNR0_ID111.npy,16QAM,16QAM,0.468299284927154,0.0,0.0220161971318137,0.2559616000690256,0.0440154978104913,0.468299284927154,0.2097074200615152,16QAM,0.5534889412801138,1
16QAM_SNR0_ID112.npy,16QAM,16QAM,0.742712150748639,0.0,0.0445325168162391,0.1410660404397133,0.0202439360619607,0.742712150748639,0.0514453559334477,16QAM,0.6120043283358851,1
16QAM_SNR0_ID113.npy,16QAM,16QAM,0.5163344970835653,0.0,0.0154914024181429,0.0746557432916481,0.0077163022136221,0.5163344970835653,0.3858020549930215,16QAM,0.649140356826073,1
16QAM_SNR0_ID114.npy,16QAM,64QAM,0.5265744092498342,0.0,0.023007090985148,0.0158064669397959,0.0142558949368803,0.4203561378883413,0.5265744092498342,16QAM,0.5685667351177436,1
16QAM_SNR0_ID115.npy,16QAM,16QAM,0.4994711652539742,0.0,0.0504407437288125,0.1980523349617518,0.0228334853442103,0.4994711652539742,0.229202270711251,16QAM,0.5954939436092603,1
16QAM_SNR0_ID116.npy,16QAM,QPSK,0.4507674731092631,0.0,0.0300953511857573,0.4507674731092631,0.1980185597743097,0.2943273265630951,0.0267912893675746,8PSK,0.6831542886945806,0
16QAM_SNR0_ID117.npy,16QAM,64QAM,0.5715029468477824,0.0,0.0129112297130978,0.0115532169459974,0.0032715448722008,0.4007610616209214,0.5715029468477824,16QAM,0.5592974089149197,1
16QAM_SNR0_ID118.npy,16QAM,16QAM,0.4844204264754968,0.0,0.0254808948978954,0.4042820317389251,0.0559977257947857,0.4844204264754968,0.0298189210928968,8PSK,0.4278626385015069,0
16QAM_SNR0_ID119.npy,16QAM,64QAM,0.7829270056396864,0.0,0.0193564195911324,0.0047647497685461,0.0142827684600648,0.1786690565405701,0.7829270056396864,64QAM,0.6225575901685996,0
16QAM_SNR0_ID12.npy,16QAM,64QAM,0.4950751265222467,0.0,0.0156937195117816,0.0536561101509215,0.008603098728492,0.4269719450865581,0.4950751265222467,16QAM,0.5941741398699374,1
16QAM_SNR0_ID120.npy,16QAM,16QAM,0.7363990973214954,0.0,0.0831123734301096,0.0547398510967262,0.02104558761144,0.7363990973214954,0.1047030905402286,16QAM,0.6634257040608221,1
16QAM_SNR0_ID121.npy,16QAM,16QAM,0.8167320009066128,0.0,0.0216446860798254,0.0358470511499425,0.006313462418261,0.8167320009066128,0.1194627994453581,16QAM,0.7250864115811992,1
16QAM_SNR0_ID122.npy,16QAM,16QAM,0.6379328626986042,0.0,0.0182598922181078,0.1295899680299319,0.0166853220371072,0.6379328626986042,0.1975319550162488,16QAM,0.6673595729334822,1
16QAM_SNR0_ID123.npy,16QAM,64QAM,0.5145007097945503,0.0,0.0197532414248205,0.1057120819518417,0.0147350588743734,0.345298907954414,0.5145007097945503,16QAM,0.5424488918426288,1
16QAM_SNR0_ID124.npy,16QAM,16QAM,0.6698771580348917,0.0,0.023834904686484,0.0353023145176948,0.0115971992378952,0.6698771580348917,0.2593884235230341,16QAM,0.7169850156685244,1
16QAM_SNR0_ID125.npy,16QAM,16QAM,0.6527085307183748,0.0,0.0373869366284833,0.0335950648161874,0.012715934182059,0.6527085307183748,0.2635935336548954,16QAM,0.7013011733446367,1
16QAM_SNR0_ID126.npy,16QAM,16QAM,0.5359836049376823,0.0,0.0183830591680032,0.261907760394748,0.0174375938567913,0.5359836049376823,0.1662879816427751,16QAM,0.5726188247382242,1
16QAM_SNR0_ID127.npy,16QAM,64QAM,0.6870139615915083,0.0,0.0162709171773438,0.0224215113801508,0.0147376021314953,0.2595560077195017,0.6870139615915083,64QAM,0.5435223335731065,0
16QAM_SNR0_ID128.npy,16QAM,16QAM,0.4518847759044784,0.0,0.0154938518715888,0.0975582968233889,0.0086316905511143,0.4518847759044784,0.4264313848494294,16QAM,0.6189086940161249,1
16QAM_SNR0_ID129.npy,16QAM,8PSK,0.4416045289165431,0.0,0.0497878901931074,0.2486810596560469,0.4416045289165431,0.2436398385999065,0.0162866826343959,8PSK,0.8300346912030958,0
16QAM_SNR0_ID13.npy,16QAM,8PSK,0.4090129572286677,0.0,0.0583495497018065,0.2145398617768032,0.4090129572286677,0.3072368001092393,0.0108608311834831,8PSK,0.7965909099272485,0
16QAM_SNR0_ID130.npy,16QAM,QPSK,0.4491635853961174,0.0,0.013486779256729,0.4491635853961174,0.0546070809271558,0.4374962515527558,0.0452463028672418,8PSK,0.4448546595669131,0
16QAM_SNR0_ID131.npy,16QAM,64QAM,0.5011230465373048,0.0,0.0153417862243635,0.0379654220783929,0.0034955360680352,0.4420742090919035,0.5011230465373048,16QAM,0.5924014147742354,1
16QAM_SNR0_ID132.npy,16QAM,16QAM,0.6218648197650539,0.0,0.0207990796181499,0.3045871300762983,0.0220835037017176,0.6218648197650539,0.0306654668387801,16QAM,0.47811211839947837,1
16QAM_SNR0_ID133.npy,16QAM,16QAM,0.7197706916113796,0.0,0.030876736823559,0.0976310682603345,0.0118661175592931,0.7197706916113796,0.1398553857454335,16QAM,0.6816291739368479,1
16QAM_SNR0_ID134.npy,16QAM,16QAM,0.6092538684926543,0.0,0.0448820001473427,0.0771321945302007,0.0107074216918327,0.6092538684926543,0.2580245151379695,16QAM,0.679525369944214,1
16QAM_SNR0_ID135.npy,16QAM,16QAM,0.8011581414636421,0.0,0.0279412338943123,0.1110056440050531,0.011123553755549,0.8011581414636421,0.0487714268814434,16QAM,0.647179605423181,1
16QAM_SNR0_ID136.npy,16QAM,16QAM,0.8350326886325354,0.0,0.0245411562448959,0.0365512230656889,0.0097124797731275,0.8350326886325354,0.0941624522837522,16QAM,0.7155233732894369,1
16QAM_SNR0_ID137.npy,16QAM,16QAM,0.7149137126697451,0.0,0.0537923080221852,0.0990106484068344,0.0175001360215205,0.7149137126697451,0.1147831948797145,16QAM,0.6564349406409347,1
16QAM_SNR0_ID138.npy,16QAM,8PSK,0.656868466292554,0.0,0.0440396380085972,0.1391398719287289,0.656868466292554,0.1529903909561962,0.0069616328139236,8PSK,0.9235733152485608,0
16QAM_SNR0_ID139.npy,16QAM,16QAM,0.5684499083244012,0.0,0.0523140369596322,0.0829295473289407,0.02761992616287,0.5684499083244012,0.2686865812241556,16QAM,0.6496625499018367,1
16QAM_SNR0_ID14.npy,16QAM,64QAM,0.383600794486911,0.0,0.0226052764590459,0.2356573341100316,0.0073894104711485,0.3507471844728629,0.383600794486911,16QAM,0.5601039412275985,1
16QAM_SNR0_ID140.npy,16QAM,16QAM,0.6572253231424355,0.0,0.0319858666495552,0.0570824581718976,0.0121624269074058,0.6572253231424355,0.2415439251287057,16QAM,0.6925300688104595,1
16QAM_SNR0_ID141.npy,16QAM,8PSK,0.7602713788807818,0.0,0.009531186982867,0.2220576091009101,0.7602713788807818,0.0035064512514056,0.0046333737840354,8PSK,0.9620650449932237,0
16QAM_SNR0_ID142.npy,16QAM,64QAM,0.551379496473087,0.0,0.115150535117262,0.0053099149436992,0.1533998942758465,0.174760159190105,0.551379496473087,64QAM,0.5493928666796691,0
16QAM_SNR0_ID143.npy,16QAM,16QAM,0.747613134563718,0.0,0.0470348863175315,0.0400331663770576,0.0160623218838351,0.747613134563718,0.1492564908578577,16QAM,0.7018547243115351,1
16QAM_SNR0_ID144.npy,16QAM,16QAM,0.8290180435684567,0.0,0.0242245399087055,0.0603436877346931,0.0065686272028241,0.8290180435684567,0.0798451015853204,16QAM,0.6974676262582568,1
16QAM_SNR0_ID145.npy,16QAM,64QAM,0.7753190641012745,0.0,0.0281054444831244,0.0115482763370385,0.0466731175176341,0.1383540975609283,0.7753190641012745,64QAM,0.65022671136235,0
16QAM_SNR0_ID146.npy,16QAM,16QAM,0.671362065392757,0.0,0.0308901107420444,0.2155094707341204,0.0417403833225539,0.671362065392757,0.0404979698085241,16QAM,0.5317899153769332,1
16QAM_SNR0_ID147.npy,16QAM,16QAM,0.5958190087787796,0.0,0.0329040458227975,0.1581511971746559,0.0181135174952708,0.5958190087787796,0.195012230728496,16QAM,0.6399722014778447,1
16QAM_SNR0_ID148.npy,16QAM,64QAM,0.6139654640413512,0.0,0.0319264164728131,0.0062362621558206,0.0180816391122663,0.3297902182177485,0.6139654640413512,64QAM,0.49014418041006447,0
16QAM_SNR0_ID149.npy,16QAM,16QAM,0.6254752128252251,0.0,0.0185083830286988,0.0838589014802792,0.0047050247647355,0.6254752128252251,0.2674524779010613,16QAM,0.7000496176657246,1
16QAM_SNR0_ID15.npy,16QAM,16QAM,0.6504522679456403,0.0,0.036402352955729,0.0158842606694213,0.0140540469672751,0.6504522679456403,0.2832070714619342,16QAM,0.7031126051169513,1
16QAM_SNR0_ID150.npy,16QAM,QPSK,0.4940639245146816,0.0,0.020588726037217,0.4940639245146816,0.0393191036584024,0.3866128498082934,0.0594153959814055,8PSK,0.4638393025516608,0
16QAM_SNR0_ID151.npy,16QAM,64QAM,0.6920204674677085,0.0,0.0176986412746715,0.0087503655949978,0.0067255697094482,0.2748049559531738,0.6920204674677085,64QAM,0.5487665372442582,0
16QAM_SNR0_ID152.npy,16QAM,16QAM,0.518012580488842,0.0,0.0535121355092417,0.0090218142322019,0.011877717829148,0.518012580488842,0.4075757519405663,16QAM,0.641482959933434,1
16QAM_SNR0_ID153.npy,16QAM,16QAM,0.6931435814942765,0.0,0.0272272567574146,0.0564607488672584,0.0090059702793866,0.6931435814942765,0.2141624426016638,16QAM,0.7081282672706131,1
16QAM_SNR0_ID154.npy,16QAM,16QAM,0.6589226862835404,0.0,0.0288778367115026,0.2124509508442389,0.0259870444283512,0.6589226862835404,0.0737614817323666,16QAM,0.567514498633673,1
16QAM_SNR0_ID155.npy,16QAM,64QAM,0.575523325037992,0.0,0.0144022164466223,0.0408914165205347,0.0064728438628524,0.3627101981319984,0.575523325037992,16QAM,0.5421136234146393,1
16QAM_SNR0_ID156.npy,16QAM,64QAM,0.7062386180260865,0.0,0.0106450611669611,0.0549140210187091,0.0081763809670848,0.2200259188211583,0.7062386180260865,64QAM,0.5736954142418563,0
16QAM_SNR0_ID157.npy,16QAM,16QAM,0.7211425297736233,0.0,0.032226183600034,0.0706820187560555,0.0078995209453925,0.7211425297736233,0.1680497469248946,16QAM,0.6990158667169085,1
16QAM_SNR0_ID158.npy,16QAM,16QAM,0.8330083607105514,0.0,0.0235793360749317,0.0563442243438224,0.007602177429074,0.8330083607105514,0.0794659014416204,16QAM,0.69906953580266,1
16QAM_SNR0_ID159.npy,16QAM,16QAM,0.8486144041077976,0.0,0.0270522030967415,0.0467148729071409,0.008355243338418,0.8486144041077976,0.0692632765499018,16QAM,0.7026098263608681,1
16QAM_SNR0_ID16.npy,16QAM,64QAM,0.7054267776655441,0.0,0.0104754232599113,0.0835002697365265,0.0065409515169037,0.1940565778211141,0.7054267776655441,64QAM,0.5833891504843233,0
16QAM_SNR0_ID160.npy,16QAM,16QAM,0.6172073075867044,0.0,0.0080563442027165,0.0261655865836539,0.0046145512266582,0.6172073075867044,0.3439562104002669,16QAM,0.6986596990851746,1
16QAM_SNR0_ID161.npy,16QAM,16QAM,0.6798916694981537,0.0,0.0280191647488918,0.063516490022471,0.0069203577157807,0.6798916694981537,0.2216523180147026,16QAM,0.7101453038224907,1
16QAM_SNR0_ID162.npy,16QAM,64QAM,0.7541730516811145,0.0,0.0384596971419451,0.007449036424704,0.018322066625104,0.1815961481271321,0.7541730516811145,64QAM,0.6217177291263137,0
16QAM_SNR0_ID163.npy,16QAM,16QAM,0.8769918765682273,0.0,0.028857910489122,0.0447203465106888,0.0083364391656227,0.8769918765682273,0.041093427266339,16QAM,0.6930911916159311,1
16QAM_SNR0_ID164.npy,16QAM,16QAM,0.6690985279149335,0.0,0.0261183763884933,0.067783003238331,0.0098368985133809,0.6690985279149335,0.2271631939448611,16QAM,0.7008954871367782,1
16QAM_SNR0_ID165.npy,16QAM,64QAM,0.537368763577377,0.0,0.0289050176254697,0.0254369722907199,0.0121226060638273,0.3961666404426059,0.537368763577377,16QAM,0.5584117296440728,1
16QAM_SNR0_ID166.npy,16QAM,64QAM,0.7566043456691393,0.0,0.026329876783489,0.004819577293231,0.0240031584163712,0.1882430418377694,0.7566043456691393,64QAM,0.622847828807512,0
16QAM_SNR0_ID167.npy,16QAM,16QAM,0.8293033313263887,0.0,0.0163262078149953,0.0275659161794257,0.0064729702662942,0.8293033313263887,0.1203315744128959,16QAM,0.7304503402317085,1
16QAM_SNR0_ID168.npy,16QAM,64QAM,0.7598695973553091,0.0,0.0367141542293449,0.0237556745553355,0.0436949985605335,0.1359655752994768,0.7598695973553091,64QAM,0.6498051374386566,0
16QAM_SNR0_ID169.npy,16QAM,16QAM,0.6057883201633724,0.0,0.0420177787311346,0.2245099350216229,0.0626745935084416,0.6057883201633724,0.0650093725754283,16QAM,0.49992921660807016,1
16QAM_SNR0_ID17.npy,16QAM,16QAM,0.622383992486468,0.0,0.0278053634632093,0.0406755294502149,0.0042553283173022,0.622383992486468,0.3048797862828054,16QAM,0.6948138386858209,1
16QAM_SNR0_ID170.npy,16QAM,64QAM,0.7138890759060912,0.0,0.0108329616451173,0.0147084414757531,0.0080224764816989,0.2525470444913393,0.7138890759060912,64QAM,0.5634413901756982,0
16QAM_SNR0_ID171.npy,16QAM,16QAM,0.8697992600910361,0.0,0.0170581204802073,0.0309921873479212,0.0050858602236085,0.8697992600910361,0.0770645718572268,16QAM,0.7218099584864366,1
16QAM_SNR0_ID172.npy,16QAM,64QAM,0.4481679497814855,0.0,0.0569272588466773,0.0429627523889472,0.0411260942678557,0.4108159447150341,0.4481679497814855,16QAM,0.5684468251395461,1
16QAM_SNR0_ID173.npy,16QAM,16QAM,0.6795489316807014,0.0,0.0358437343459029,0.0650527167057368,0.0120727279372618,0.6795489316807014,0.2074818893303969,16QAM,0.697885298421949,1
16QAM_SNR0_ID174.npy,16QAM,16QAM,0.6665666437834022,0.0,0.0675883234683159,0.2019347035538144,0.0332676764899325,0.6665666437834022,0.0306426527045347,16QAM,0.5264093516557873,1
16QAM_SNR0_ID175.npy,16QAM,64QAM,0.547110571695318,0.0,0.0199588395106847,0.0748399050482324,0.0107300845295123,0.3473605992162525,0.547110571695318,16QAM,0.5320742534828359,1
16QAM_SNR0_ID176.npy,16QAM,16QAM,0.9366692546979466,0.0,0.011314302168795,0.0309165852931231,0.0047130498812486,0.9366692546979466,0.0163868079588866,16QAM,0.7026317449703774,1
16QAM_SNR0_ID177.npy,16QAM,16QAM,0.6929589809381748,0.0,0.0412661863141636,0.1753958771022211,0.012342732998836,0.6929589809381748,0.0780362226466044,16QAM,0.6064506861927105,1
16QAM_SNR0_ID178.npy,16QAM,16QAM,0.7295299189271848,0.0,0.0285035507258417,0.0836984158970307,0.0101411596790149,0.7295299189271848,0.1481269547709277,16QAM,0.6950205833585865,1
16QAM_SNR0_ID179.npy,16QAM,16QAM,0.7336865600222209,0.0,0.0358406009291951,0.0494858794082896,0.0088831578797363,0.7336865600222209,0.1721038017605579,16QAM,0.709010434490956,1
16QAM_SNR0_ID18.npy,16QAM,64QAM,0.5147213023756254,0.0,0.0250046255684917,0.0908812588734347,0.0181151483828205,0.3512776647996276,0.5147213023756254,16QAM,0.5396788919322038,1
16QAM_SNR0_ID180.npy,16QAM,16QAM,0.5268575516938656,0.0,0.01039154573583,0.0702210812438886,0.0066168631461285,0.5268575516938656,0.3859129581802872,16QAM,0.6518100581804251,1
16QAM_SNR0_ID181.npy,16QAM,16QAM,0.6630392974829361,0.0,0.0394800702741322,0.02505698828096,0.013542690174962,0.6630392974829361,0.2588809537870095,16QAM,0.7027406315941683,1
16QAM_SNR0_ID182.npy,16QAM,16QAM,0.8449438365840787,0.0,0.0199343049559899,0.0714686906965679,0.0157193352624202,0.8449438365840787,0.0479338325009431,16QAM,0.6741087567670646,1
16QAM_SNR0_ID183.npy,16QAM,64QAM,0.7176918725211358,0.0,0.0125052958841358,0.012938309929995,0.0092236410551375,0.2476408806095958,0.7176918725211358,64QAM,0.5716313025776036,0
16QAM_SNR0_ID184.npy,16QAM,16QAM,0.5679391877599949,0.0,0.0383707343277138,0.0410194574531449,0.0118380758248356,0.5679391877599949,0.3408325446343108,16QAM,0.6713848910090474,1
16QAM_SNR0_ID185.npy,16QAM,16QAM,0.6465566907987008,0.0,0.043547227270265,0.1381323825053558,0.0136590082683844,0.6465566907987008,0.1581046911572939,16QAM,0.6518087884779112,1
16QAM_SNR0_ID186.npy,16QAM,16QAM,0.7049018695508066,0.0,0.0202674208367784,0.1590395033391829,0.0342459715187355,0.7049018695508066,0.0815452347544964,16QAM,0.6062048949017296,1
16QAM_SNR0_ID187.npy,16QAM,16QAM,0.7885213547783891,0.0,0.0180012171140001,0.0683894869568614,0.0052712322413363,0.7885213547783891,0.119816708909413,16QAM,0.7072287686081702,1
16QAM_SNR0_ID188.npy,16QAM,64QAM,0.6978230692521642,0.0,0.0331470347539786,0.0284738525773708,0.0203542940917756,0.2202017493247106,0.6978230692521642,64QAM,0.5734842257504071,0
16QAM_SNR0_ID189.npy,16QAM,8PSK,0.5357510934491763,0.0,0.0216525557558361,0.3279539312216759,0.5357510934491763,0.1049007755543282,0.0097416440189835,8PSK,0.9087494979941252,0
16QAM_SNR0_ID19.npy,16QAM,64QAM,0.5416839437806312,0.0,0.0096609123502145,0.009831586409875,0.0064525287470312,0.4323710287122478,0.5416839437806312,16QAM,0.5763707632833597,1
16QAM_SNR0_ID190.npy,16QAM,16QAM,0.6653801946382547,0.0,0.0284441728041524,0.0994248905736057,0.0090045248672332,0.6653801946382547,0.1977462171167539,16QAM,0.6883208512457331,1
16QAM_SNR0_ID191.npy,16QAM,64QAM,0.4874221733814225,0.0,0.0384402136529061,0.0597925673421627,0.0115591174169038,0.4027859282066048,0.4874221733814225,16QAM,0.5706730681012444,1
16QAM_SNR0_ID192.npy,16QAM,16QAM,0.6329438416076226,0.0,0.0157659971043783,0.0360420543779889,0.0042345321349406,0.6329438416076226,0.3110135747750694,16QAM,0.7067533745665772,1
16QAM_SNR0_ID193.npy,16QAM,64QAM,0.6710220291365186,0.0,0.0076549343693647,0.022908292448223,0.0092784292091235,0.28913631483677,0.6710220291365186,64QAM,0.5305013582504089,0
16QAM_SNR0_ID194.npy,16QAM,16QAM,0.5337611608922905,0.0,0.0372250949782594,0.017233642711116,0.011697008358807,0.5337611608922905,0.4000830930595268,16QAM,0.6470190137440509,1
16QAM_SNR0_ID195.npy,16QAM,16QAM,0.7526487938620141,0.0,0.0473662913017959,0.1058671854721464,0.0164304736505471,0.7526487938620141,0.0776872557134963,16QAM,0.6538906320806464,1
16QAM_SNR0_ID196.npy,16QAM,64QAM,0.8054884219904902,0.0,0.0183856751811453,0.0032913597812571,0.0203197097719854,0.1525148332751218,0.8054884219904902,64QAM,0.6547078997980211,0
16QAM_SNR0_ID197.npy,16QAM,16QAM,0.5577006576618492,0.0,0.01281474957009,0.0501945570722041,0.006801262228795,0.5577006576618492,0.3724887734670615,16QAM,0.6679947694746727,1
16QAM_SNR0_ID198.npy,16QAM,16QAM,0.7864602355884742,0.0,0.0585244211566616,0.1061569115925355,0.0202817253755227,0.7864602355884742,0.0285767062868057,16QAM,0.6229502207758956,1
16QAM_SNR0_ID199.npy,16QAM,16QAM,0.8018093876266459,0.0,0.0108395014705075,0.0670978401764914,0.0045754822097323,0.8018093876266459,0.1156777885166227,16QAM,0.7101758875371879,1
16QAM_SNR0_ID2.npy,16QAM,16QAM,0.4121066560086222,0.0,0.0452396796972022,0.2971258352105179,0.2118280484178193,0.4121066560086222,0.0336997806658383,8PSK,0.5841508436571327,0
16QAM_SNR0_ID20.npy,16QAM,16QAM,0.641287187696805,0.0,0.0563031072042942,0.0068140768660827,0.0134523144327221,0.641287187696805,0.2821433138000958,16QAM,0.6979189759412769,1
16QAM_SNR0_ID200.npy,16QAM,64QAM,0.6973663504106844,0.0,0.0296520476829275,0.0217673874838156,0.0170958666430518,0.2341183477795204,0.6973663504106844,64QAM,0.5696921220152741,0
16QAM_SNR0_ID21.npy,16QAM,QPSK,0.5063143886173443,0.0,0.0218721237167927,0.5063143886173443,0.1668247016139095,0.2458730296913421,0.0591157563606112,8PSK,0.6615430548909144,0
16QAM_SNR0_ID22.npy,16QAM,QPSK,0.4128220633686221,0.0,0.0233442424074461,0.4128220633686221,0.0689447000814005,0.292529268432884,0.2023597257096471,16QAM,0.3974252957769192,1
16QAM_SNR0_ID23.npy,16QAM,16QAM,0.8079861058673673,0.0,0.024138627595136,0.1161301453545157,0.0174712218959791,0.8079861058673673,0.0342738992870017,16QAM,0.6376828368766536,1
16QAM_SNR0_ID24.npy,16QAM,16QAM,0.5151396532505441,0.0,0.0161825902103699,0.077514885667991,0.0085236980794211,0.5151396532505441,0.3826391727916737,16QAM,0.6475625677755898,1
16QAM_SNR0_ID25.npy,16QAM,16QAM,0.7226671732988315,0.0,0.0276075040512293,0.1755629015804274,0.0203570810675968,0.7226671732988315,0.0538053400019149,16QAM,0.6001627251113705,1
16QAM_SNR0_ID26.npy,16QAM,16QAM,0.8980823314424945,0.0,0.0150385414567568,0.0302795082333209,0.0042355495905812,0.8980823314424945,0.0523640692768465,16QAM,0.7099567454918657,1
16QAM_SNR0_ID27.npy,16QAM,64QAM,0.7476344920354197,0.0,0.0287773753249094,0.0036256285007281,0.0251095070423205,0.1948529970966222,0.7476344920354197,64QAM,0.6105236532142835,0
16QAM_SNR0_ID28.npy,16QAM,16QAM,0.7519894092883035,0.0,0.0308980031342754,0.0850834814012605,0.0217002711597171,0.7519894092883035,0.1103288350164433,16QAM,0.6753910472299524,1
16QAM_SNR0_ID29.npy,16QAM,16QAM,0.7451240341361958,0.0,0.0405807719143642,0.1250614769266615,0.0140738982509604,0.7451240341361958,0.0751598187718179,16QAM,0.6441901004382394,1
16QAM_SNR0_ID3.npy,16QAM,16QAM,0.7537193552908762,0.0,0.0355975504105408,0.1419403628848593,0.0172368989442405,0.7537193552908762,0.051505832469483,16QAM,0.6225696547502666,1
16QAM_SNR0_ID30.npy,16QAM,16QAM,0.7742848583565349,0.0,0.0396806201596495,0.0826153579464975,0.0121210447518765,0.7742848583565349,0.0912981187854413,16QAM,0.6768617237008985,1
16QAM_SNR0_ID31.npy,16QAM,16QAM,0.6814369858774407,0.0,0.0094340441152873,0.0054750385469679,0.0043831728775002,0.6814369858774407,0.2992707585828036,16QAM,0.722601339406851,1
16QAM_SNR0_ID32.npy,16QAM,16QAM,0.5040006155803641,0.0,0.0213347617249361,0.0131967798902506,0.0074069951690728,0.5040006155803641,0.4540608476353762,16QAM,0.6303504923294317,1
16QAM_SNR0_ID33.npy,16QAM,16QAM,0.7306239200840388,0.0,0.0272081975690289,0.1232978376600584,0.0386257557997226,0.7306239200840388,0.0802442888871511,16QAM,0.6268126871011122,1
16QAM_SNR0_ID34.npy,16QAM,16QAM,0.821149534080761,0.0,0.0163975336411938,0.0452623559307469,0.004853642533614,0.821149534080761,0.1123369338136842,16QAM,0.7192285342043608,1
16QAM_SNR0_ID35.npy,16QAM,64QAM,0.9260532326436554,0.0,0.0048267070495734,0.0107298118306384,0.0047906440785765,0.0535996043975562,0.9260532326436554,64QAM,0.7360423634704947,0
16QAM_SNR0_ID36.npy,16QAM,16QAM,0.7436406403890888,0.0,0.0441847840876027,0.0530011689105334,0.0121715768605854,0.7436406403890888,0.1470018297521895,16QAM,0.6993440234527056,1
16QAM_SNR0_ID37.npy,16QAM,16QAM,0.8159255271424115,0.0,0.0520024790790396,0.0844697929398791,0.020350833709095,0.8159255271424115,0.0272513671295746,16QAM,0.637890082558024,1
16QAM_SNR0_ID38.npy,16QAM,16QAM,0.4802876507662136,0.0,0.0151756240743433,0.0843054505807133,0.0040135006656634,0.4802876507662136,0.4162177739130661,16QAM,0.6326484867247668,1
16QAM_SNR0_ID39.npy,16QAM,64QAM,0.5041747416586726,0.0,0.0163290611474965,0.0249909341267233,0.0071339787714579,0.4473712842956495,0.5041747416586726,16QAM,0.5946205081520305,1
16QAM_SNR0_ID4.npy,16QAM,64QAM,0.4825184529849859,0.0,0.040288077282928,0.0175156771152053,0.0186909015577427,0.4409868910591379,0.4825184529849859,16QAM,0.5933943271383926,1
16QAM_SNR0_ID40.npy,16QAM,64QAM,0.5924423224342568,0.0,0.0194436975063304,0.0142538430516334,0.0098200302192014,0.3640401067885778,0.5924423224342568,16QAM,0.530484370821411,1
16QAM_SNR0_ID41.npy,16QAM,64QAM,0.4685931941214047,0.0,0.0324285652994509,0.093098273396447,0.0197866752725275,0.3860932919101698,0.4685931941214047,16QAM,0.5678205189776063,1
16QAM_SNR0_ID42.npy,16QAM,64QAM,0.5939285680668046,0.0,0.0161350851803177,0.0101029151788919,0.0123244962315567,0.3675089353424289,0.5939285680668046,16QAM,0.5226075441262666,1
