FrameIndex,TrueLabel,Prediction,Correct,Confidence,SNR,prob_bpsk,prob_4psk,prob_8psk,prob_16qam,prob_64qam
22,BPSK,16QAM,0,0.986361140386713,0,0,0,0.00660113537338426,0.986361140386713,0.00703772423990241
23,BPSK,16QAM,0,0.986449287026597,0,0,0,0.00659007156600187,0.986449287026597,0.00696064140740144
24,BPSK,16QAM,0,0.992920366484729,0,0,0,0,0.992920366484729,0.00707963351527097
25,BPSK,16QAM,0,0.98669542118909,0,0,0,0.00650747138649558,0.98669542118909,0.00679710742441447
26,BPSK,16QAM,0,0.986385927909021,0,0,0,0.00657206601531166,0.986385927909021,0.00704200607566775
27,BPSK,16QAM,0,0.993002796736916,0,0,0,0,0.993002796736916,0.006997203263084
28,BPSK,16QAM,0,0.979886971861935,0,0,0.00647027735387698,0.00661415709186648,0.979886971861935,0.00702859369232154
29,BPSK,16QAM,0,0.986408285586391,0,0,0,0.00660120859103694,0.986408285586391,0.0069905058225718
30,BPSK,16QAM,0,0.979880473391091,0,0,0.00644807193796507,0.00663566060147069,0.979880473391091,0.00703579406947284
31,BPSK,16QAM,0,0.986462726584753,0,0,0,0.00656320616844273,0.986462726584753,0.00697406724680466
32,BPSK,16QAM,0,0.979911969402246,0,0,0.00646449063430439,0.00659088641700105,0.979911969402246,0.00703265354644842
33,BPSK,16QAM,0,0.986400322371763,0,0,0,0.00657164743912278,0.986400322371763,0.0070280301891142
34,BPSK,16QAM,0,0.986423594694646,0,0,0,0.00656274839798055,0.986423594694646,0.00701365690737373
35,BPSK,16QAM,0,0.986421859549807,0,0,0,0.00652459825704155,0.986421859549807,0.0070535421931516
36,BPSK,16QAM,0,0.986381065566156,0,0,0,0.0065833610129369,0.986381065566156,0.00703557342090657
37,BPSK,16QAM,0,0.980034992092798,0,0,0.00645685482609992,0.00661979603713459,0.980034992092798,0.00688835704396724
38,BPSK,16QAM,0,0.986439512052683,0,0,0,0.00652396464717891,0.986439512052683,0.00703652330013805
39,BPSK,16QAM,0,0.98645956405413,0,0,0,0.00659155033938973,0.98645956405413,0.00694888560647976
40,BPSK,16QAM,0,0.980004035568656,0,0,0.00644686814169749,0.00658868394716651,0.980004035568656,0.00696041234248005
41,BPSK,16QAM,0,0.98001156931229,0,0,0.00644955507933086,0.00661235704535608,0.98001156931229,0.00692651856302333
42,BPSK,16QAM,0,0.993021855786435,0,0,0,0,0.993021855786435,0.00697814421356459
43,BPSK,16QAM,0,0.979821422685617,0,0,0.00653049859000833,0.0066520745494334,0.979821422685617,0.00699600417494169
44,BPSK,16QAM,0,0.986411790035776,0,0,0,0.00661861103912495,0.986411790035776,0.00696959892509925
45,BPSK,16QAM,0,0.986412088685128,0,0,0,0.00659852604033641,0.986412088685128,0.00698938527453519
46,BPSK,16QAM,0,0.986546660925765,0,0,0,0.00656505098575813,0.986546660925765,0.00688828808847724
47,BPSK,16QAM,0,0.980055419752277,0,0,0.00645967964795832,0.00660517911092287,0.980055419752277,0.00687972148884167
48,BPSK,16QAM,0,0.979855823625007,0,0,0.00647826746299937,0.00666090035440969,0.979855823625007,0.00700500855758401
49,BPSK,16QAM,0,0.979955487296557,0,0,0.00644751343475515,0.00662837913421653,0.979955487296557,0.00696862013447102
50,BPSK,16QAM,0,0.979983763647963,0,0,0.00646537224933763,0.0066093123060747,0.979983763647963,0.00694155179662417
51,BPSK,16QAM,0,0.98654030072915,0,0,0,0.00652063968087516,0.98654030072915,0.00693905958997514
52,BPSK,16QAM,0,0.979968327810624,0,0,0.00644145790037588,0.00657377341573161,0.979968327810624,0.00701644087326827
53,BPSK,16QAM,0,0.993061596292912,0,0,0,0,0.993061596292912,0.00693840370708824
54,BPSK,16QAM,0,0.986402944026613,0,0,0,0.00660067085023252,0.986402944026613,0.00699638512315466
55,BPSK,16QAM,0,0.986425801245828,0,0,0,0.00657522454065436,0.986425801245828,0.00699897421351743
56,BPSK,16QAM,0,0.979920399051545,0,0,0.00643964316665211,0.00658355230766023,0.979920399051545,0.00705640547414235
57,BPSK,16QAM,0,0.993074864190481,0,0,0,0,0.993074864190481,0.00692513580951885
58,BPSK,16QAM,0,0.980084238267262,0,0,0.0064405420904153,0.00659356897800107,0.980084238267262,0.00688165066432174
59,BPSK,16QAM,0,0.986421838532604,0,0,0,0.00652122780935051,0.986421838532604,0.00705693365804551
60,BPSK,16QAM,0,0.979797073353385,0,0,0.00648547995622771,0.00660454744610426,0.979797073353385,0.00711289924428262
61,BPSK,16QAM,0,0.986519310545724,0,0,0,0.00658176668281174,0.986519310545724,0.00689892277146406
62,BPSK,16QAM,0,0.986378770363978,0,0,0,0.00659300228781582,0.986378770363978,0.0070282273482066
63,BPSK,16QAM,0,0.986407990892855,0,0,0,0.00658176640745701,0.986407990892855,0.00701024269968771
64,BPSK,16QAM,0,0.986470056206391,0,0,0,0.0065833446339678,0.986470056206391,0.00694659915964096
65,BPSK,16QAM,0,0.979982017234979,0,0,0.00644339256990595,0.00660286751032994,0.979982017234979,0.00697172268478533
66,BPSK,16QAM,0,0.98655785908645,0,0,0,0.00659963609455625,0.98655785908645,0.00684250481899361
67,BPSK,16QAM,0,0.986488052692635,0,0,0,0.00657636057935955,0.986488052692635,0.00693558672800584
68,BPSK,16QAM,0,0.98652191435251,0,0,0,0.00653419989748282,0.98652191435251,0.00694388575000723
69,BPSK,16QAM,0,0.986379738944223,0,0,0,0.00656872964615966,0.986379738944223,0.00705153140961721
70,BPSK,16QAM,0,0.986414199597859,0,0,0,0.00655369921299338,0.986414199597859,0.00703210118914809
71,BPSK,16QAM,0,0.986407942868129,0,0,0,0.00661748377314297,0.986407942868129,0.00697457335872743
72,BPSK,16QAM,0,0.979961437613749,0,0,0.00645221600281438,0.00661006420088699,0.979961437613749,0.0069762821825499
73,BPSK,16QAM,0,0.993067589692359,0,0,0,0,0.993067589692359,0.00693241030764071
74,BPSK,16QAM,0,0.979862815668881,0,0,0.00649803120100675,0.0065857727916801,0.979862815668881,0.00705338033843241
75,BPSK,16QAM,0,0.986590186765338,0,0,0,0.00656388768171168,0.986590186765338,0.0068459255529507
76,BPSK,16QAM,0,0.986488131675423,0,0,0,0.00655306697317069,0.986488131675423,0.00695880135140622
77,BPSK,16QAM,0,0.9864344381122,0,0,0,0.00652786868841479,0.9864344381122,0.00703769319938555
78,BPSK,16QAM,0,0.9799973005799,0,0,0.00643070536866422,0.00658218480917809,0.9799973005799,0.00698980924225742
79,BPSK,16QAM,0,0.986419074807647,0,0,0,0.00649914173673245,0.986419074807647,0.0070817834556204
80,BPSK,16QAM,0,0.98655663573774,0,0,0,0.00653652070889991,0.98655663573774,0.00690684355336014
81,BPSK,16QAM,0,0.992981609662877,0,0,0,0,0.992981609662877,0.00701839033712316
82,BPSK,16QAM,0,0.98646670602992,0,0,0,0.0065563144797048,0.98646670602992,0.00697697949037503
83,BPSK,16QAM,0,0.979788405528007,0,0,0.00653145860239391,0.00666263836787095,0.979788405528007,0.00701749750172807
84,BPSK,16QAM,0,0.993055442642058,0,0,0,0,0.993055442642058,0.00694455735794197
85,BPSK,16QAM,0,0.979898370033032,0,0,0.00649421388150053,0.00662736979249424,0.979898370033032,0.00698004629297324
86,BPSK,16QAM,0,0.979798205816179,0,0,0.00650302964482176,0.00664297227168783,0.979798205816179,0.00705579226731178
87,BPSK,16QAM,0,0.986389560742859,0,0,0,0.0065940861016295,0.986389560742859,0.00701635315551117
88,BPSK,16QAM,0,0.992983255209936,0,0,0,0,0.992983255209936,0.00701674479006368
89,BPSK,16QAM,0,0.98639507501119,0,0,0,0.00659554999671504,0.98639507501119,0.00700937499209538
90,BPSK,16QAM,0,0.993050671497354,0,0,0,0,0.993050671497354,0.00694932850264598
91,BPSK,16QAM,0,0.993099820807335,0,0,0,0,0.993099820807335,0.00690017919266493
92,BPSK,16QAM,0,0.980036661540183,0,0,0.00649032242962885,0.00662287925555824,0.980036661540183,0.0068501367746295
93,BPSK,16QAM,0,0.986472324715412,0,0,0,0.00654662484721227,0.986472324715412,0.00698105043737525
94,BPSK,16QAM,0,0.993077948789509,0,0,0,0,0.993077948789509,0.00692205121049088
95,BPSK,16QAM,0,0.979839260456457,0,0,0.0064976882542053,0.0066774146348463,0.979839260456457,0.00698563665449098
96,BPSK,16QAM,0,0.986507904640417,0,0,0,0.00652879545202228,0.986507904640417,0.00696329990756017
97,BPSK,16QAM,0,0.979986597190452,0,0,0.0064463832979941,0.00657855853962912,0.979986597190452,0.00698846097192513
98,BPSK,16QAM,0,0.979880141580618,0,0,0.00651945267095677,0.00664109480718554,0.979880141580618,0.00695931094124002
99,BPSK,16QAM,0,0.979994969513746,0,0,0.00644969740778525,0.00655635116697882,0.979994969513746,0.00699898191148986
100,BPSK,16QAM,0,0.986546230519732,0,0,0,0.0065404975599457,0.986546230519732,0.00691327192032234
101,BPSK,16QAM,0,0.986507594456758,0,0,0,0.00651005624814272,0.986507594456758,0.00698234929509938
102,BPSK,16QAM,0,0.99303552096202,0,0,0,0,0.99303552096202,0.00696447903798047
103,BPSK,16QAM,0,0.986436985227877,0,0,0,0.00654809189265596,0.986436985227877,0.00701492287946696
104,BPSK,16QAM,0,0.986419261284419,0,0,0,0.00652704493016882,0.986419261284419,0.00705369378541214
105,BPSK,16QAM,0,0.99304079843215,0,0,0,0,0.99304079843215,0.00695920156785023
106,BPSK,16QAM,0,0.986394648607992,0,0,0,0.00659351408962216,0.986394648607992,0.00701183730238584
107,BPSK,16QAM,0,0.99294713636107,0,0,0,0,0.99294713636107,0.00705286363893013
108,BPSK,16QAM,0,0.979972032564647,0,0,0.00643405642123916,0.00657724300264749,0.979972032564647,0.00701666801146606
109,BPSK,16QAM,0,0.993010376074946,0,0,0,0,0.993010376074946,0.0069896239250542
110,BPSK,16QAM,0,0.992913136206327,0,0,0,0,0.992913136206327,0.00708686379367276
111,BPSK,16QAM,0,0.986504056039639,0,0,0,0.00656974196409828,0.986504056039639,0.00692620199626278
112,BPSK,16QAM,0,0.98636020331811,0,0,0,0.00662094509734053,0.98636020331811,0.00701885158454941
113,BPSK,16QAM,0,0.993001187737728,0,0,0,0,0.993001187737728,0.00699881226227218
114,BPSK,16QAM,0,0.979961877245588,0,0,0.00650608489637585,0.00659435125062104,0.979961877245588,0.00693768660741489
115,BPSK,16QAM,0,0.992988499234657,0,0,0,0,0.992988499234657,0.00701150076534291
116,BPSK,16QAM,0,0.986471520975164,0,0,0,0.00654045874145518,0.986471520975164,0.0069880202833808
117,BPSK,16QAM,0,0.992942861295208,0,0,0,0,0.992942861295208,0.0070571387047921
118,BPSK,16QAM,0,0.986550408850601,0,0,0,0.00656501503021886,0.986550408850601,0.00688457611918041
119,BPSK,16QAM,0,0.992911168633075,0,0,0,0,0.992911168633075,0.00708883136692467
120,BPSK,16QAM,0,0.986461823845775,0,0,0,0.00654688827702598,0.986461823845775,0.00699128787719942
121,BPSK,16QAM,0,0.992922800826743,0,0,0,0,0.992922800826743,0.00707719917325659
122,BPSK,16QAM,0,0.986608515754523,0,0,0,0.006506324644376,0.986608515754523,0.00688515960110143
123,BPSK,16QAM,0,0.993029057641494,0,0,0,0,0.993029057641494,0.00697094235850565
124,BPSK,16QAM,0,0.986446180411493,0,0,0,0.00652758038016329,0.986446180411493,0.00702623920834399
125,BPSK,16QAM,0,0.979766643757221,0,0,0.00650190447370569,0.00663346068788815,0.979766643757221,0.00709799108118541
126,BPSK,16QAM,0,0.986474911356036,0,0,0,0.00662798942780976,0.986474911356036,0.0068970992161538
127,BPSK,16QAM,0,0.986418053798427,0,0,0,0.00661179837501126,0.986418053798427,0.00697014782656177
128,BPSK,16QAM,0,0.993042188434735,0,0,0,0,0.993042188434735,0.0069578115652651
129,BPSK,16QAM,0,0.993075193281212,0,0,0,0,0.993075193281212,0.0069248067187879
130,BPSK,16QAM,0,0.980009086843555,0,0,0.00642981624363829,0.00660209081410526,0.980009086843555,0.00695900609870095
131,BPSK,16QAM,0,0.986594686204246,0,0,0,0.00653547860693628,0.986594686204246,0.00686983518881828
132,BPSK,16QAM,0,0.986430199859774,0,0,0,0.0066155923899929,0.986430199859774,0.00695420775023356
133,BPSK,16QAM,0,0.986403246191478,0,0,0,0.00658546929440898,0.986403246191478,0.00701128451411295
134,BPSK,16QAM,0,0.979791858330818,0,0,0.00656196375959679,0.00668049975891356,0.979791858330818,0.00696567815067179
135,BPSK,16QAM,0,0.986416453267772,0,0,0,0.00653655454747443,0.986416453267772,0.00704699218475305
136,BPSK,16QAM,0,0.986345334575423,0,0,0,0.00656844967934884,0.986345334575423,0.00708621574522838
137,BPSK,16QAM,0,0.979980821720624,0,0,0.00648035652022038,0.00659790489461508,0.979980821720624,0.00694091686454079
138,BPSK,16QAM,0,0.986440060477663,0,0,0,0.00658246854770632,0.986440060477663,0.0069774709746311
139,BPSK,16QAM,0,0.992992920180077,0,0,0,0,0.992992920180077,0.00700707981992275
140,BPSK,16QAM,0,0.979961797834635,0,0,0.00645789563813939,0.00659330657571006,0.979961797834635,0.00698699995151572
141,BPSK,16QAM,0,0.979904504802785,0,0,0.00650094960735309,0.00662458278589914,0.979904504802785,0.00696996280396281
142,BPSK,16QAM,0,0.986469040407676,0,0,0,0.00655273920702751,0.986469040407676,0.00697822038529652
143,BPSK,16QAM,0,0.993086265968123,0,0,0,0,0.993086265968123,0.00691373403187721
144,BPSK,16QAM,0,0.979821789566155,0,0,0.0064786802524191,0.00663462283897089,0.979821789566155,0.00706490734245481
145,BPSK,16QAM,0,0.979986360523496,0,0,0.00643915980341738,0.00657543071612399,0.979986360523496,0.00699904895696312
146,BPSK,16QAM,0,0.979825788811332,0,0,0.00652309608900078,0.00668651935996709,0.979825788811332,0.00696459573970059
147,BPSK,16QAM,0,0.986517377839257,0,0,0,0.00652962853857183,0.986517377839257,0.00695299362217091
148,BPSK,16QAM,0,0.986324283685947,0,0,0,0.00658987484516379,0.986324283685947,0.00708584146888926
149,BPSK,16QAM,0,0.993040669568072,0,0,0,0,0.993040669568072,0.00695933043192753
150,BPSK,16QAM,0,0.98642217411929,0,0,0,0.00655913018357956,0.98642217411929,0.00701869569712998
151,BPSK,16QAM,0,0.979978982954219,0,0,0.00649330240183042,0.00660634375876578,0.979978982954219,0.00692137088518478
152,BPSK,16QAM,0,0.986351709687214,0,0,0,0.00660876534991385,0.986351709687214,0.00703952496287206
153,BPSK,16QAM,0,0.9864318226307,0,0,0,0.00657912633527874,0.9864318226307,0.0069890510340215
154,BPSK,16QAM,0,0.979931696155827,0,0,0.00644450373890124,0.00658056919289995,0.979931696155827,0.00704323091237219
155,BPSK,16QAM,0,0.986400553820169,0,0,0,0.00660348093987144,0.986400553820169,0.00699596523995906
156,BPSK,16QAM,0,0.98643540726825,0,0,0,0.00660580455356586,0.98643540726825,0.00695878817818386
157,BPSK,16QAM,0,0.993074902083611,0,0,0,0,0.993074902083611,0.00692509791638918
158,BPSK,16QAM,0,0.986487857015148,0,0,0,0.00659935752878711,0.986487857015148,0.00691278545606516
159,BPSK,16QAM,0,0.986481752970023,0,0,0,0.00654530807877236,0.986481752970023,0.00697293895120401
160,BPSK,16QAM,0,0.979938688189249,0,0,0.00648782826325289,0.00662674349356902,0.979938688189249,0.00694674005392882
161,BPSK,16QAM,0,0.993051802230351,0,0,0,0,0.993051802230351,0.0069481977696493
162,BPSK,16QAM,0,0.986482885988534,0,0,0,0.00657571708309065,0.986482885988534,0.00694139692837568
163,BPSK,16QAM,0,0.980065577638274,0,0,0.00643974843820176,0.00658217342342769,0.980065577638274,0.00691250050009657
164,BPSK,16QAM,0,0.979899150602147,0,0,0.00650080839733583,0.00661750034767735,0.979899150602147,0.00698254065284006
165,BPSK,16QAM,0,0.979812293015873,0,0,0.00647562411619319,0.00662904396961109,0.979812293015873,0.00708303889832268
166,BPSK,16QAM,0,0.980057167850924,0,0,0.00645960111861762,0.00659606164262771,0.980057167850924,0.00688716938783021
167,BPSK,16QAM,0,0.979764938358707,0,0,0.00655724545694817,0.00667116168354392,0.979764938358707,0.00700665450080116
168,BPSK,16QAM,0,0.993002648916173,0,0,0,0,0.993002648916173,0.00699735108382674
169,BPSK,16QAM,0,0.992950388691833,0,0,0,0,0.992950388691833,0.00704961130816677
170,BPSK,16QAM,0,0.986513631868865,0,0,0,0.00653684670622596,0.986513631868865,0.00694952142490956
171,BPSK,16QAM,0,0.986349051442027,0,0,0,0.00661028714280057,0.986349051442027,0.00704066141517286
172,BPSK,16QAM,0,0.986458867956755,0,0,0,0.00656205809745221,0.986458867956755,0.00697907394579295
173,BPSK,16QAM,0,0.986371386233605,0,0,0,0.00656131585400056,0.986371386233605,0.00706729791239418
174,BPSK,16QAM,0,0.986496534863751,0,0,0,0.00653997831521953,0.986496534863751,0.00696348682102937
175,BPSK,16QAM,0,0.99298687037254,0,0,0,0,0.99298687037254,0.00701312962746043
176,BPSK,16QAM,0,0.986313436467784,0,0,0,0.00657981980096056,0.986313436467784,0.00710674373125516
177,BPSK,16QAM,0,0.979764592333659,0,0,0.00655713671301165,0.00666550310021953,0.979764592333659,0.00701276785310998
178,BPSK,16QAM,0,0.993144812979412,0,0,0,0,0.993144812979412,0.00685518702058777
179,BPSK,16QAM,0,0.993046628949832,0,0,0,0,0.993046628949832,0.00695337105016854
180,BPSK,16QAM,0,0.979681228678089,0,0,0.00656486744247725,0.0067226699183873,0.979681228678089,0.00703123396104596
181,BPSK,16QAM,0,0.986348288220332,0,0,0,0.00655570112785534,0.986348288220332,0.00709601065181289
182,BPSK,16QAM,0,0.986387229783827,0,0,0,0.00657179540293216,0.986387229783827,0.0070409748132407
183,BPSK,16QAM,0,0.993063763313265,0,0,0,0,0.993063763313265,0.00693623668673487
184,BPSK,16QAM,0,0.979973376745112,0,0,0.00643661599892871,0.0065933178303323,0.979973376745112,0.00699668942562667
185,BPSK,16QAM,0,0.986399336404654,0,0,0,0.00654539991324571,0.986399336404654,0.00705526368209992
186,BPSK,16QAM,0,0.993026143497571,0,0,0,0,0.993026143497571,0.00697385650242875
187,BPSK,16QAM,0,0.986429925426436,0,0,0,0.00653671894314656,0.986429925426436,0.00703335563041727
188,BPSK,16QAM,0,0.986486191786964,0,0,0,0.00657918624773983,0.986486191786964,0.00693462196529588
189,BPSK,16QAM,0,0.986454567726434,0,0,0,0.00657743617104406,0.986454567726434,0.00696799610252224
190,BPSK,16QAM,0,0.986364350799088,0,0,0,0.00660718521481973,0.986364350799088,0.00702846398609254
191,BPSK,16QAM,0,0.986457899525765,0,0,0,0.00656497528384536,0.986457899525765,0.00697712519038988
192,BPSK,16QAM,0,0.986467472526977,0,0,0,0.00653108872153609,0.986467472526977,0.00700143875148701
193,BPSK,16QAM,0,0.986503957492666,0,0,0,0.00654515201578445,0.986503957492666,0.00695089049154968
194,BPSK,16QAM,0,0.986566906134632,0,0,0,0.00657339681437604,0.986566906134632,0.00685969705099165
195,BPSK,16QAM,0,0.979734648532829,0,0,0.00657937237540504,0.00675158182270254,0.979734648532829,0.00693439726906302
196,BPSK,16QAM,0,0.986382795219309,0,0,0,0.00655546728320144,0.986382795219309,0.00706173749748923
197,BPSK,16QAM,0,0.986431728402933,0,0,0,0.0065908171792388,0.986431728402933,0.00697745441782858
198,BPSK,16QAM,0,0.986520973708206,0,0,0,0.0065340666713838,0.986520973708206,0.00694495962040988
199,BPSK,16QAM,0,0.986456573194812,0,0,0,0.00656202758322837,0.986456573194812,0.00698139922195978
200,BPSK,16QAM,0,0.986492548829144,0,0,0,0.0065155692430786,0.986492548829144,0.00699188192777798
201,BPSK,16QAM,0,0.501081362282289,2.5,0.498918637717711,0,0,0.501081362282289,0
202,BPSK,16QAM,0,0.993393298485337,2.5,0,0,0,0.993393298485337,0.00660670151466323
203,BPSK,16QAM,0,0.510423518481564,2.5,0,0,0,0.510423518481564,0.489576481518436
204,BPSK,16QAM,0,0.510531962796885,2.5,0.489468037203115,0,0,0.510531962796885,0
205,BPSK,16QAM,0,0.510931505430705,2.5,0,0,0,0.510931505430705,0.489068494569295
206,BPSK,16QAM,0,0.506429519596025,2.5,0.493570480403975,0,0,0.506429519596025,0
207,BPSK,16QAM,0,0.993295736368763,2.5,0.00670426363123676,0,0,0.993295736368763,0
208,BPSK,16QAM,0,0.986886463013415,2.5,0.00658269990546681,0,0,0.986886463013415,0.0065308370811181
209,BPSK,16QAM,0,0.993314408432194,2.5,0,0,0,0.993314408432194,0.00668559156780631
210,BPSK,16QAM,0,0.510961323021058,2.5,0,0,0,0.510961323021058,0.489038676978942
211,BPSK,16QAM,0,0.507552892384326,2.5,0.492447107615674,0,0,0.507552892384326,0
212,BPSK,16QAM,0,0.503173050490875,2.5,0.496826949509125,0,0,0.503173050490875,0
213,BPSK,16QAM,0,0.99329805901718,2.5,0,0,0,0.99329805901718,0.00670194098281976
214,BPSK,16QAM,0,0.510634562116221,2.5,0,0,0,0.510634562116221,0.489365437883779
215,BPSK,16QAM,0,0.993359310189405,2.5,0,0,0,0.993359310189405,0.00664068981059452
216,BPSK,16QAM,0,0.510285179455062,2.5,0.489714820544938,0,0,0.510285179455062,0
217,BPSK,16QAM,0,0.993278706890139,2.5,0,0,0,0.993278706890139,0.00672129310986079
218,BPSK,16QAM,0,0.511191185355684,2.5,0,0,0,0.511191185355684,0.488808814644316
219,BPSK,16QAM,0,0.986859440271022,2.5,0.00663779736172232,0,0.00650276236725558,0.986859440271022,0
220,BPSK,16QAM,0,0.993348969429558,2.5,0,0,0,0.993348969429558,0.00665103057044174
221,BPSK,16QAM,0,0.993354951252383,2.5,0,0,0,0.993354951252383,0.0066450487476168
222,BPSK,16QAM,0,0.510965279584029,2.5,0,0,0,0.510965279584029,0.489034720415971
223,BPSK,16QAM,0,0.507760671950046,2.5,0.492239328049954,0,0,0.507760671950046,0
224,BPSK,16QAM,0,0.508587628252221,2.5,0.491412371747779,0,0,0.508587628252221,0
225,BPSK,16QAM,0,0.509412082246302,2.5,0.490587917753698,0,0,0.509412082246302,0
226,BPSK,16QAM,0,0.51061715146548,2.5,0,0,0,0.51061715146548,0.48938284853452
227,BPSK,16QAM,0,0.510047198936626,2.5,0,0,0,0.510047198936626,0.489952801063374
228,BPSK,16QAM,0,0.51108890255509,2.5,0,0,0,0.51108890255509,0.48891109744491
229,BPSK,16QAM,0,0.993280901905032,2.5,0,0,0,0.993280901905032,0.00671909809496821
230,BPSK,16QAM,0,0.50741987563465,2.5,0.49258012436535,0,0,0.50741987563465,0
231,BPSK,16QAM,0,0.993417128457822,2.5,0,0,0,0.993417128457822,0.00658287154217785
232,BPSK,16QAM,0,0.509534372478733,2.5,0.490465627521267,0,0,0.509534372478733,0
233,BPSK,16QAM,0,0.510567044777172,2.5,0,0,0,0.510567044777172,0.489432955222828
234,BPSK,16QAM,0,0.506201003473347,2.5,0.493798996526653,0,0,0.506201003473347,0
235,BPSK,16QAM,0,0.510959165484759,2.5,0,0,0,0.510959165484759,0.489040834515241
236,BPSK,16QAM,0,0.50867104196544,2.5,0.49132895803456,0,0,0.50867104196544,0
237,BPSK,16QAM,0,0.511132208460732,2.5,0,0,0,0.511132208460732,0.488867791539268
238,BPSK,16QAM,0,0.993293654258688,2.5,0,0,0,0.993293654258688,0.00670634574131206
239,BPSK,16QAM,0,0.510313519305388,2.5,0,0,0,0.510313519305388,0.489686480694612
240,BPSK,16QAM,0,0.505390636890386,2.5,0.494609363109614,0,0,0.505390636890386,0
241,BPSK,16QAM,0,0.98692222323834,2.5,0,0,0.00649386417716328,0.98692222323834,0.00658391258449643
242,BPSK,16QAM,0,0.510652345670011,2.5,0,0,0,0.510652345670011,0.489347654329989
243,BPSK,16QAM,0,0.504590752164991,2.5,0.495409247835009,0,0,0.504590752164991,0
244,BPSK,16QAM,0,0.993307630235688,2.5,0.00669236976431148,0,0,0.993307630235688,0
245,BPSK,16QAM,0,0.993253673727405,2.5,0,0,0,0.993253673727405,0.00674632627259549
246,BPSK,16QAM,0,0.508144121799771,2.5,0.491855878200229,0,0,0.508144121799771,0
247,BPSK,16QAM,0,0.510303478125426,2.5,0,0,0,0.510303478125426,0.489696521874574
248,BPSK,16QAM,0,0.509755919674789,2.5,0,0,0,0.509755919674789,0.490244080325211
249,BPSK,16QAM,0,0.993288222957061,2.5,0,0,0,0.993288222957061,0.00671177704293948
250,BPSK,16QAM,0,0.993352309762848,2.5,0,0,0,0.993352309762848,0.00664769023715229
251,BPSK,16QAM,0,0.986789399772133,2.5,0.00669181962807324,0,0,0.986789399772133,0.00651878059979366
252,BPSK,16QAM,0,0.511007202487115,2.5,0,0,0,0.511007202487115,0.488992797512885
253,BPSK,16QAM,0,0.509153848207627,2.5,0.490846151792373,0,0,0.509153848207627,0
254,BPSK,16QAM,0,0.986749234658051,2.5,0,0,0.00648601552407328,0.986749234658051,0.00676474981787527
255,BPSK,16QAM,0,0.99333875996027,2.5,0,0,0,0.99333875996027,0.00666124003972951
256,BPSK,16QAM,0,0.99326542613966,2.5,0,0,0,0.99326542613966,0.0067345738603405
257,BPSK,16QAM,0,0.993282652597378,2.5,0,0,0,0.993282652597378,0.00671734740262156
258,BPSK,16QAM,0,0.510031558281193,2.5,0,0,0,0.510031558281193,0.489968441718807
259,BPSK,16QAM,0,0.510723465092591,2.5,0,0,0,0.510723465092591,0.489276534907408
260,BPSK,16QAM,0,0.502033070491317,2.5,0.497966929508683,0,0,0.502033070491317,0
